participant_id,stage,model_index,model_type,vis_index,visualization,trial_index,scenario_id,scenario_vis_type,difficulty,true_route,ai_route,ai_was_correct,user_route,followed_ai,chose_true_optimal,trial_duration_sec,questionnaire_duration_sec,q_confidence,q_mental_workload,q_sa1_answer,q_sa1_correct_answer,q_sa1_is_correct,q_sa2_answer,q_sa2_correct_answer,q_sa2_is_correct,nasa_mental_demand,nasa_time_demand,nasa_performance,nasa_effort,nasa_frustration,model_trust1,model_trust2,model_trust3,model_trust4,model_trust5,model_trust6,model_trust7,model_trust8,model_trust9,model_trust10,model_trust11,model_trust12,model_preference,vis_rank_stacked_bars,vis_rank_radar,vis_rank_heatmap,vis_help_element_option,demo_age,demo_gender,demo_native_language,demo_education,demo_field,demo_navigation_use,demo_tech_skill,demo_viz_literacy
P009,experiment,0,OPT,0,heatmap,4,SCN_007_H,heatmap,easy,Route_B,Route_B,True,Route_B,True,True,57.57,23.48,10,5,dont_know,Route_C,False,dont_know,Route_B | Route_C,False,-1,0,-9,-3,4,5,1,1,1,1,7,7,7,4,6,4,6,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,0,OPT,1,stacked_bars,0,SCN_026_S,stacked_bars,hard,Route_B,Route_B,True,Route_C,False,False,47.13,40.68,-1,1,Route_B,Route_B,True,dont_know,Route_C,False,-10,0,-8,-10,2,5,1,1,1,1,7,7,7,4,6,4,6,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,0,OPT,1,stacked_bars,1,SCN_027_S,stacked_bars,easy,Route_C,Route_C,True,Route_B,False,False,34.76,20.53,10,1,dont_know,Route_C,False,dont_know,Route_B,False,-10,0,-8,-10,2,5,1,1,1,1,7,7,7,4,6,4,6,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,0,OPT,1,stacked_bars,2,SCN_028_S,stacked_bars,hard,Route_A,Route_A,True,Route_C,False,False,64.21,17.51,10,4,dont_know,Route_A | Route_C,False,dont_know,Route_A,False,-10,0,-8,-10,2,5,1,1,1,1,7,7,7,4,6,4,6,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,0,OPT,1,stacked_bars,3,SCN_030_S,stacked_bars,easy,Route_C,Route_C,True,Route_A,False,False,40.61,14.09,10,4,dont_know,Route_B | Route_C,False,dont_know,Route_B | Route_C,False,-10,0,-8,-10,2,5,1,1,1,1,7,7,7,4,6,4,6,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,0,OPT,1,stacked_bars,4,SCN_024_S,stacked_bars,hard,Route_C,Route_A,False,Route_B,False,False,30.35,9.56,10,1,dont_know,Route_B,False,dont_know,Route_A | Route_B,False,-10,0,-8,-10,2,5,1,1,1,1,7,7,7,4,6,4,6,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,0,OPT,2,radar,0,SCN_014_R,radar,easy,Route_A,Route_A,True,Route_A,True,True,28.3,32.87,1,1,dont_know,Route_B,False,Route_A,Route_A,True,0,0,-2,-7,2,5,1,1,1,1,7,7,7,4,6,4,6,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,0,OPT,2,radar,1,SCN_016_R,radar,hard,Route_B,Route_B,True,Route_B,True,True,39.61,27.43,3,-1,dont_know,Route_B | Route_C,False,Route_C,Route_A,False,0,0,-2,-7,2,5,1,1,1,1,7,7,7,4,6,4,6,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,0,OPT,2,radar,2,SCN_025_R,radar,easy,Route_A,Route_C,False,Route_C,True,False,58.57,23.53,0,2,dont_know,Route_C,False,dont_know,Route_C,False,0,0,-2,-7,2,5,1,1,1,1,7,7,7,4,6,4,6,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,0,OPT,2,radar,3,SCN_012_R,radar,hard,Route_B,Route_B,True,Route_B,True,True,51.85,10.11,10,3,dont_know,Route_A | Route_B,False,dont_know,Route_A,False,0,0,-2,-7,2,5,1,1,1,1,7,7,7,4,6,4,6,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,0,OPT,2,radar,4,SCN_017_R,radar,easy,Route_B,Route_B,True,Route_C,False,False,54.0,27.89,-1,1,dont_know,Route_A,False,dont_know,Route_A | Route_B,False,0,0,-2,-7,2,5,1,1,1,1,7,7,7,4,6,4,6,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,1,SUB,0,stacked_bars,0,SCN_023_S,stacked_bars,easy,Route_B,Route_A,False,Route_C,False,False,31.3,30.51,2,2,dont_know,Route_B,False,dont_know,Route_C,False,0,-1,-4,-4,3,4,1,4,2,1,4,3,3,4,4,5,2,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,1,SUB,0,stacked_bars,1,SCN_022_S,stacked_bars,hard,Route_A,Route_A,True,Route_A,True,True,49.41,13.21,-5,4,dont_know,Route_A,False,dont_know,Route_A,False,0,-1,-4,-4,3,4,1,4,2,1,4,3,3,4,4,5,2,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,1,SUB,0,stacked_bars,2,SCN_021_S,stacked_bars,easy,Route_C,Route_C,True,Route_B,False,False,74.8,18.05,-6,10,dont_know,Route_B,False,dont_know,Route_A,False,0,-1,-4,-4,3,4,1,4,2,1,4,3,3,4,4,5,2,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,1,SUB,0,stacked_bars,3,SCN_029_S,stacked_bars,hard,Route_B,Route_A,False,Route_A,True,False,35.87,18.42,5,-2,dont_know,Route_A | Route_C,False,dont_know,Route_C,False,0,-1,-4,-4,3,4,1,4,2,1,4,3,3,4,4,5,2,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,1,SUB,1,radar,0,SCN_015_R,radar,easy,Route_C,Route_C,True,Route_C,True,True,17.84,16.08,6,-3,dont_know,Route_B,False,dont_know,Route_B,False,0,-1,-3,-5,2,4,1,4,2,1,4,3,3,4,4,5,2,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,1,SUB,1,radar,1,SCN_020_R,radar,hard,Route_B,Route_B,True,Route_C,False,False,40.11,15.53,10,1,dont_know,Route_C,False,dont_know,Route_C,False,0,-1,-3,-5,2,4,1,4,2,1,4,3,3,4,4,5,2,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,1,SUB,1,radar,2,SCN_019_R,radar,easy,Route_A,Route_C,False,Route_C,True,False,49.0,17.05,3,0,dont_know,Route_C,False,Route_C,Route_B | Route_C,True,0,-1,-3,-5,2,4,1,4,2,1,4,3,3,4,4,5,2,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,1,SUB,1,radar,3,SCN_018_R,radar,hard,Route_C,Route_A,False,Route_A,True,False,35.36,32.74,3,1,dont_know,Route_C,False,dont_know,Route_B,False,0,-1,-3,-5,2,4,1,4,2,1,4,3,3,4,4,5,2,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,1,SUB,2,heatmap,0,SCN_011_H,heatmap,easy,Route_B,Route_B,True,Route_B,True,True,28.47,10.49,10,-1,dont_know,Route_A,False,dont_know,Route_B,False,0,-1,-3,-5,1,4,1,4,2,1,4,3,3,4,4,5,2,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,1,SUB,2,heatmap,1,SCN_013_H,heatmap,hard,Route_B,Route_B,True,Route_B,True,True,31.82,10.63,10,0,dont_know,Route_B,False,dont_know,Route_B | Route_C,False,0,-1,-3,-5,1,4,1,4,2,1,4,3,3,4,4,5,2,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,1,SUB,2,heatmap,2,SCN_005_H,heatmap,easy,Route_C,Route_B,False,Route_C,False,True,49.62,12.16,9,1,dont_know,Route_A,False,dont_know,Route_B,False,0,-1,-3,-5,1,4,1,4,2,1,4,3,3,4,4,5,2,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P009,experiment,1,SUB,2,heatmap,3,SCN_010_H,heatmap,hard,Route_C,Route_B,False,Route_C,False,True,31.34,25.96,10,2,Route_B,Route_B,True,dont_know,Route_A | Route_B,False,0,-1,-3,-5,1,4,1,4,2,1,4,3,3,4,4,5,2,model_A_M0,2,3,1,ג,18,male,Hebrew,ללא תואר,אחר,6,2,3
P010,practice,,,,,0,SCN_001_S,stacked_bars,easy,Route_A,Route_A,True,Route_A,True,True,27.47,66.97,10,-10,dont_know,Route_C,False,dont_know,Route_A,False,,,,,,,,,,,,,,,,,,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,practice,,,,,1,SCN_031_S,stacked_bars,easy,Route_A,Route_A,True,Route_A,True,True,134.66,34.77,1,10,Route_B,Route_A | Route_B,True,Route_C,Route_B,False,,,,,,,,,,,,,,,,,,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,practice,,,,,2,SCN_002_R,radar,easy,Route_A,Route_A,True,Route_A,True,True,75.59,34.95,10,2,Route_A,Route_C,False,Route_A,Route_B,False,,,,,,,,,,,,,,,,,,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,practice,,,,,3,SCN_032_R,radar,easy,Route_B,Route_B,True,Route_B,True,True,122.53,26.92,10,1,Route_A,Route_A,True,Route_C,Route_C,True,,,,,,,,,,,,,,,,,,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,practice,,,,,4,SCN_003_H,heatmap,easy,Route_B,Route_B,True,Route_B,True,True,56.87,18.02,10,-10,dont_know,Route_B,False,dont_know,Route_A,False,,,,,,,,,,,,,,,,,,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,practice,,,,,5,SCN_033_H,heatmap,easy,Route_C,Route_C,True,Route_B,False,False,73.06,28.12,10,0,Route_B,Route_B,True,dont_know,Route_A,False,,,,,,,,,,,,,,,,,,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,0,SUB,0,radar,0,SCN_015_R,radar,easy,Route_C,Route_C,True,Route_C,True,True,128.83,39.0,10,-1,Route_A,Route_B,False,Route_C,Route_B,False,-3,2,-3,-2,-2,3,4,3,3,2,5,6,5,6,6,6,6,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,0,SUB,0,radar,1,SCN_020_R,radar,hard,Route_B,Route_C,False,Route_C,True,False,80.91,36.09,10,1,dont_know,Route_C,False,Route_C,Route_C,True,-3,2,-3,-2,-2,3,4,3,3,2,5,6,5,6,6,6,6,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,0,SUB,0,radar,2,SCN_019_R,radar,easy,Route_A,Route_C,False,Route_C,True,False,54.8,18.12,10,-3,Route_C,Route_C,True,Route_C,Route_B | Route_C,True,-3,2,-3,-2,-2,3,4,3,3,2,5,6,5,6,6,6,6,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,0,SUB,0,radar,3,SCN_018_R,radar,hard,Route_C,Route_C,True,Route_A,False,False,91.42,22.49,8,-4,Route_C,Route_C,True,Route_C,Route_B,False,-3,2,-3,-2,-2,3,4,3,3,2,5,6,5,6,6,6,6,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,0,SUB,1,heatmap,0,SCN_011_H,heatmap,easy,Route_B,Route_A,False,Route_C,False,False,82.48,17.0,7,-3,Route_C,Route_A,False,Route_B,Route_B,True,1,0,1,2,2,3,4,3,3,2,5,6,5,6,6,6,6,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,0,SUB,1,heatmap,1,SCN_013_H,heatmap,hard,Route_B,Route_B,True,Route_B,True,True,80.25,17.1,8,3,Route_B,Route_B,True,Route_B,Route_B | Route_C,True,1,0,1,2,2,3,4,3,3,2,5,6,5,6,6,6,6,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,0,SUB,1,heatmap,2,SCN_005_H,heatmap,easy,Route_C,Route_C,True,Route_C,True,True,103.34,14.32,9,2,dont_know,Route_A,False,dont_know,Route_B,False,1,0,1,2,2,3,4,3,3,2,5,6,5,6,6,6,6,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,0,SUB,1,heatmap,3,SCN_010_H,heatmap,hard,Route_C,Route_B,False,Route_C,False,True,89.17,16.53,10,1,Route_B,Route_B,True,dont_know,Route_A | Route_B,False,1,0,1,2,2,3,4,3,3,2,5,6,5,6,6,6,6,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,0,SUB,2,stacked_bars,0,SCN_021_S,stacked_bars,easy,Route_C,Route_B,False,Route_B,True,False,44.33,15.67,10,-10,Route_B,Route_B,True,dont_know,Route_A,False,2,1,5,2,3,3,4,3,3,2,5,6,5,6,6,6,6,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,0,SUB,2,stacked_bars,1,SCN_022_S,stacked_bars,hard,Route_A,Route_A,True,Route_A,True,True,45.22,12.39,9,-3,dont_know,Route_A,False,dont_know,Route_A,False,2,1,5,2,3,3,4,3,3,2,5,6,5,6,6,6,6,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,0,SUB,2,stacked_bars,2,SCN_023_S,stacked_bars,easy,Route_B,Route_B,True,Route_C,False,False,41.68,14.09,10,2,dont_know,Route_B,False,dont_know,Route_C,False,2,1,5,2,3,3,4,3,3,2,5,6,5,6,6,6,6,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,0,SUB,2,stacked_bars,3,SCN_029_S,stacked_bars,hard,Route_B,Route_A,False,Route_A,True,False,28.27,15.27,10,-7,dont_know,Route_A | Route_C,False,Route_A,Route_C,False,2,1,5,2,3,3,4,3,3,2,5,6,5,6,6,6,6,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,1,OPT,0,stacked_bars,0,SCN_028_S,stacked_bars,hard,Route_A,Route_A,True,Route_C,False,False,62.2,25.44,7,3,Route_B,Route_A | Route_C,False,Route_B,Route_A,False,-2,-2,8,-3,-3,5,4,5,5,2,3,3,3,2,2,3,5,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,1,OPT,0,stacked_bars,1,SCN_027_S,stacked_bars,easy,Route_C,Route_C,True,Route_B,False,False,53.08,18.28,10,2,dont_know,Route_C,False,dont_know,Route_B,False,-2,-2,8,-3,-3,5,4,5,5,2,3,3,3,2,2,3,5,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,1,OPT,0,stacked_bars,2,SCN_026_S,stacked_bars,hard,Route_B,Route_C,False,Route_C,True,False,38.31,16.9,10,-3,Route_C,Route_B,False,Route_C,Route_C,True,-2,-2,8,-3,-3,5,4,5,5,2,3,3,3,2,2,3,5,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,1,OPT,0,stacked_bars,3,SCN_030_S,stacked_bars,easy,Route_C,Route_C,True,Route_A,False,False,56.49,21.62,10,2,Route_B,Route_B | Route_C,True,dont_know,Route_B | Route_C,False,-2,-2,8,-3,-3,5,4,5,5,2,3,3,3,2,2,3,5,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,1,OPT,0,stacked_bars,4,SCN_024_S,stacked_bars,hard,Route_C,Route_C,True,Route_B,False,False,77.16,19.2,10,2,Route_B,Route_B,True,Route_C,Route_A | Route_B,False,-2,-2,8,-3,-3,5,4,5,5,2,3,3,3,2,2,3,5,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,1,OPT,1,radar,0,SCN_014_R,radar,easy,Route_A,Route_A,True,Route_A,True,True,41.35,24.39,10,-5,dont_know,Route_B,False,Route_A,Route_A,True,-2,-3,7,-3,0,5,4,5,5,2,3,3,3,2,2,3,5,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,1,OPT,1,radar,1,SCN_016_R,radar,hard,Route_B,Route_B,True,Route_B,True,True,62.01,19.16,10,-3,dont_know,Route_B | Route_C,False,Route_B,Route_A,False,-2,-3,7,-3,0,5,4,5,5,2,3,3,3,2,2,3,5,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,1,OPT,1,radar,2,SCN_017_R,radar,easy,Route_B,Route_B,True,Route_A,False,False,77.17,16.43,1,4,dont_know,Route_A,False,dont_know,Route_A | Route_B,False,-2,-3,7,-3,0,5,4,5,5,2,3,3,3,2,2,3,5,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,1,OPT,1,radar,3,SCN_012_R,radar,hard,Route_B,Route_C,False,Route_B,False,True,72.67,16.65,10,2,Route_B,Route_A | Route_B,True,dont_know,Route_A,False,-2,-3,7,-3,0,5,4,5,5,2,3,3,3,2,2,3,5,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,1,OPT,1,radar,4,SCN_025_R,radar,easy,Route_A,Route_A,True,Route_C,False,False,49.62,12.45,10,4,dont_know,Route_C,False,Route_B,Route_C,False,-2,-3,7,-3,0,5,4,5,5,2,3,3,3,2,2,3,5,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,1,OPT,2,heatmap,0,SCN_009_H,heatmap,easy,Route_C,Route_B,False,Route_C,False,True,43.93,11.6,10,1,dont_know,Route_C,False,dont_know,Route_A,False,0,0,9,3,2,5,4,5,5,2,3,3,3,2,2,3,5,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,1,OPT,2,heatmap,1,SCN_008_H,heatmap,hard,Route_A,Route_A,True,Route_A,True,True,65.97,11.22,10,1,Route_A,Route_A,True,Route_B,Route_C,False,0,0,9,3,2,5,4,5,5,2,3,3,3,2,2,3,5,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,1,OPT,2,heatmap,2,SCN_004_H,heatmap,easy,Route_C,Route_C,True,Route_C,True,True,37.61,29.89,10,-2,dont_know,Route_A | Route_B,False,Route_A,Route_A,True,0,0,9,3,2,5,4,5,5,2,3,3,3,2,2,3,5,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,1,OPT,2,heatmap,3,SCN_006_H,heatmap,hard,Route_C,Route_C,True,Route_C,True,True,85.69,21.22,6,2,dont_know,Route_A | Route_C,False,Route_A,Route_A | Route_B,True,0,0,9,3,2,5,4,5,5,2,3,3,3,2,2,3,5,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P010,experiment,1,OPT,2,heatmap,4,SCN_007_H,heatmap,easy,Route_B,Route_B,True,Route_B,True,True,88.15,33.98,6,2,Route_C,Route_C,True,Route_B,Route_B | Route_C,True,0,0,9,3,2,5,4,5,5,2,3,3,3,2,2,3,5,model_A_M0,3,2,1,ג,23,male,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,6,7,6
P011,practice,,,,,0,SCN_001_S,stacked_bars,easy,Route_A,Route_A,True,Route_B,False,False,44.33,69.1,6,3,Route_B,Route_C,False,dont_know,Route_A,False,,,,,,,,,,,,,,,,,,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,practice,,,,,1,SCN_031_S,stacked_bars,easy,Route_A,Route_A,True,Route_B,False,False,40.14,32.77,8,5,Route_B,Route_A | Route_B,True,Route_B,Route_B,True,,,,,,,,,,,,,,,,,,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,practice,,,,,2,SCN_002_R,radar,easy,Route_A,Route_A,True,Route_B,False,False,29.51,14.64,3,2,dont_know,Route_C,False,dont_know,Route_B,False,,,,,,,,,,,,,,,,,,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,practice,,,,,3,SCN_032_R,radar,easy,Route_B,Route_B,True,Route_B,True,True,34.0,26.1,2,4,dont_know,Route_A,False,dont_know,Route_C,False,,,,,,,,,,,,,,,,,,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,practice,,,,,4,SCN_003_H,heatmap,easy,Route_B,Route_B,True,Route_B,True,True,27.76,28.73,6,3,Route_B,Route_B,True,dont_know,Route_A,False,,,,,,,,,,,,,,,,,,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,practice,,,,,5,SCN_033_H,heatmap,easy,Route_C,Route_C,True,Route_B,False,False,24.84,23.96,9,4,Route_B,Route_B,True,Route_C,Route_A,False,,,,,,,,,,,,,,,,,,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,experiment,0,OPT,0,radar,0,SCN_024_R,radar,hard,Route_C,Route_C,True,Route_B,False,False,26.4,55.47,3,4,dont_know,Route_B,False,dont_know,Route_A | Route_B,False,-6,-8,6,-4,-1,6,4,5,6,4,2,1,2,1,1,1,1,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,experiment,0,OPT,0,radar,1,SCN_030_R,radar,easy,Route_C,Route_C,True,Route_A,False,False,41.69,31.13,7,5,Route_C,Route_B | Route_C,True,Route_B,Route_B | Route_C,True,-6,-8,6,-4,-1,6,4,5,6,4,2,1,2,1,1,1,1,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,experiment,0,OPT,0,radar,2,SCN_026_R,radar,hard,Route_B,Route_B,True,Route_C,False,False,41.59,66.82,6,5,Route_B,Route_B,True,Route_A,Route_C,False,-6,-8,6,-4,-1,6,4,5,6,4,2,1,2,1,1,1,1,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,experiment,0,OPT,0,radar,3,SCN_027_R,radar,easy,Route_C,Route_B,False,Route_B,True,False,35.33,23.64,5,5,Route_B,Route_C,False,dont_know,Route_B,False,-6,-8,6,-4,-1,6,4,5,6,4,2,1,2,1,1,1,1,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,experiment,0,OPT,0,radar,4,SCN_028_R,radar,hard,Route_A,Route_A,True,Route_C,False,False,38.78,38.29,8,3,Route_C,Route_A | Route_C,True,dont_know,Route_A,False,-6,-8,6,-4,-1,6,4,5,6,4,2,1,2,1,1,1,1,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,experiment,0,OPT,1,heatmap,0,SCN_017_H,heatmap,easy,Route_B,Route_B,True,Route_C,False,False,31.18,39.09,3,5,Route_B,Route_A,False,Route_C,Route_A | Route_B,False,-5,-7,3,-7,-6,6,4,5,6,4,2,1,2,1,1,1,1,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,experiment,0,OPT,1,heatmap,1,SCN_016_H,heatmap,hard,Route_B,Route_B,True,Route_B,True,True,41.83,21.06,-1,8,Route_A,Route_B | Route_C,False,Route_C,Route_A,False,-5,-7,3,-7,-6,6,4,5,6,4,2,1,2,1,1,1,1,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,experiment,0,OPT,1,heatmap,2,SCN_025_H,heatmap,easy,Route_A,Route_A,True,Route_C,False,False,38.29,17.5,2,3,Route_B,Route_C,False,Route_A,Route_C,False,-5,-7,3,-7,-6,6,4,5,6,4,2,1,2,1,1,1,1,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,experiment,0,OPT,1,heatmap,3,SCN_012_H,heatmap,hard,Route_B,Route_B,True,Route_B,True,True,46.55,13.09,-5,8,Route_A,Route_A | Route_B,True,Route_A,Route_A,True,-5,-7,3,-7,-6,6,4,5,6,4,2,1,2,1,1,1,1,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,experiment,0,OPT,1,heatmap,4,SCN_014_H,heatmap,easy,Route_A,Route_B,False,Route_A,False,True,39.56,17.81,2,5,Route_C,Route_B,False,Route_A,Route_A,True,-5,-7,3,-7,-6,6,4,5,6,4,2,1,2,1,1,1,1,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,experiment,0,OPT,2,stacked_bars,0,SCN_009_S,stacked_bars,easy,Route_C,Route_C,True,Route_C,True,True,35.36,20.41,5,3,Route_C,Route_C,True,Route_B,Route_A,False,-5,-4,4,-4,-5,6,4,5,6,4,2,1,2,1,1,1,1,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
P011,experiment,0,OPT,2,stacked_bars,1,SCN_008_S,stacked_bars,hard,Route_A,Route_A,True,Route_A,True,True,32.04,22.88,9,5,Route_B,Route_A,False,Route_C,Route_C,True,-5,-4,4,-4,-5,6,4,5,6,4,2,1,2,1,1,1,1,model_B_M1,3,2,1,ג,23,female,Arabic,bachelor,מדעי המחשב / הנדסה / דאטה,5,6,5
